method,split,kind,level,realization,macro_f1,balanced_accuracy
knn,0,noise,0.1,9,0.7138148358227768,0.719047619047619
knn,0,noise,0.1,10,0.6976390444195595,0.7066017316017316
knn,0,noise,0.1,11,0.6928369056417837,0.6957792207792208
knn,0,noise,0.1,12,0.6556799800920741,0.6588744588744588
knn,0,noise,0.1,13,0.7163990402362496,0.7195887445887446
knn,0,noise,0.1,14,0.6693033954290758,0.6701839826839827
knn,0,noise,0.1,15,0.7129940711462451,0.7179112554112554
knn,0,noise,0.1,16,0.7136334076551468,0.7173701298701299
knn,0,noise,0.1,17,0.7049413034176109,0.7054112554112555
knn,0,noise,0.1,18,0.6816350703552803,0.6821428571428572
knn,0,noise,0.1,19,0.6826303347020032,0.6816017316017315
knn,0,noise,0.2,0,0.6736126029359112,0.6816017316017315
knn,0,noise,0.2,1,0.6486766995329527,0.6594155844155845
knn,0,noise,0.2,2,0.660509838998211,0.6713744588744589
knn,0,noise,0.2,3,0.7366062122159682,0.7417748917748918
knn,0,noise,0.2,4,0.6541002428078135,0.6594155844155845
knn,0,noise,0.2,5,0.6500936288170331,0.6589285714285714
knn,0,noise,0.2,6,0.6660472319008904,0.6719155844155844
knn,0,noise,0.2,7,0.6791666666666667,0.6827380952380953
knn,0,noise,0.2,8,0.6423457490388857,0.6497835497835498
knn,0,noise,0.2,9,0.6846377459749553,0.6952380952380952
knn,0,noise,0.2,10,0.6752430193919555,0.6838744588744589
knn,0,noise,0.2,11,0.6740279333084485,0.6827380952380953
knn,0,noise,0.2,12,0.7366062122159682,0.7417748917748918
knn,0,noise,0.2,13,0.6401714513556619,0.6463744588744589
knn,0,noise,0.2,14,0.6993511084179165,0.7070887445887446
knn,0,noise,0.2,15,0.6741744339640192,0.6827380952380953
knn,0,noise,0.2,16,0.6435101222335265,0.6458333333333333
knn,0,noise,0.2,17,0.6927009404247828,0.6935064935064935
knn,0,noise,0.2,18,0.6831122072527532,0.6815476190476191
knn,0,noise,0.2,19,0.6628462698000841,0.6707792207792208
knn,0,missing,0.05,0,0.7155250715441085,0.7185064935064935
knn,0,missing,0.05,1,0.7047658862876254,0.7054112554112555
knn,0,missing,0.05,2,0.7139566395663957,0.719047619047619
knn,0,missing,0.05,3,0.7374856979405034,0.7400974025974026
knn,0,missing,0.05,4,0.7506435926773456,0.7520021645021645
knn,0,missing,0.05,5,0.712023823935918,0.7162337662337663
knn,0,missing,0.05,6,0.715259300320276,0.7179112554112554
knn,0,missing,0.05,7,0.695951536643026,0.705465367965368
knn,0,missing,0.05,8,0.7113558352402746,0.7173701298701299
knn,0,missing,0.05,9,0.7034944698703279,0.7048701298701299
knn,0,missing,0.05,10,0.68093130240582,0.6815476190476191
knn,0,missing,0.05,11,0.7137030843552583,0.7167748917748917
knn,0,missing,0.05,12,0.6988961587773603,0.7048701298701299
knn,0,missing,0.05,13,0.6937043696197014,0.694047619047619
knn,0,missing,0.05,14,0.6752060807394562,0.6810064935064934
knn,0,missing,0.05,15,0.7035600970511385,0.7060064935064935
knn,0,missing,0.05,16,0.6243932459607517,0.6242424242424243
knn,0,missing,0.05,17,0.7163956639566396,0.719047619047619
knn,0,missing,0.05,18,0.666480862133036,0.6702380952380953
knn,0,missing,0.05,19,0.7160756501182033,0.7173701298701299
knn,0,missing,0.1,0,0.6228924420413783,0.6236471861471862
knn,0,missing,0.1,1,0.6958671290590697,0.7071969696969697
knn,0,missing,0.1,2,0.6971585178106917,0.7049242424242425
knn,0,missing,0.1,3,0.7167867701404287,0.718452380952381
knn,0,missing,0.1,4,0.6736533365002375,0.6821969696969697
knn,0,missing,0.1,5,0.6771245059288538,0.6821428571428572
knn,0,missing,0.1,6,0.6811594202898551,0.6832792207792208
knn,0,missing,0.1,7,0.680644356326491,0.6820887445887446
knn,0,missing,0.1,8,0.7007092198581559,0.7054112554112555
knn,0,missing,0.1,9,0.7296774738264099,0.74237012987013
knn,0,missing,0.1,10,0.6508333333333334,0.6566558441558441
knn,0,missing,0.1,11,0.6735824244405479,0.6696428571428572
knn,0,missing,0.1,12,0.7041666666666667,0.7065476190476191
knn,0,missing,0.1,13,0.6938301923064998,0.694047619047619
knn,0,missing,0.1,14,0.6585346999110065,0.6582792207792207
knn,0,missing,0.1,15,0.6969066785927251,0.7064935064935065
knn,0,missing,0.1,16,0.6531196581196581,0.6577380952380952
knn,0,missing,0.1,17,0.6168264359753721,0.6236471861471862
knn,0,missing,0.1,18,0.6349828375286041,0.6356060606060606
knn,0,missing,0.1,19,0.6770035501076958,0.6832792207792208
svm,0,noise,0.05,0,0.8246376135373895,0.822943722943723
svm,0,noise,0.05,1,0.8478382433169667,0.8473484848484849
svm,0,noise,0.05,2,0.8477564102564104,0.8462121212121212
svm,0,noise,0.05,3,0.8705667402095973,0.8700757575757576
svm,0,noise,0.05,4,0.8597585924713584,0.8581168831168832
svm,0,noise,0.05,5,0.8501961425302386,0.8467532467532467
svm,0,noise,0.05,6,0.8478382433169667,0.8473484848484849
svm,0,noise,0.05,7,0.8364130434782608,0.8359848484848484
svm,0,noise,0.05,8,0.872954822954823,0.8711580086580086
svm,0,noise,0.05,9,0.8259819967266775,0.8234848484848484
svm,0,noise,0.05,10,0.8365259740259741,0.8365259740259741
svm,0,noise,0.05,11,0.8617775057799537,0.8586580086580086
svm,0,noise,0.05,12,0.836620294599018,0.8348484848484848
svm,0,noise,0.05,13,0.8583333333333334,0.8592532467532468
svm,0,noise,0.05,14,0.8248983739837399,0.824621212121212
svm,0,noise,0.05,15,0.8586336336336335,0.8587121212121211
svm,0,noise,0.05,16,0.8364130434782608,0.8365800865800865
svm,0,noise,0.05,17,0.8462142326272761,0.8473484848484849
svm,0,noise,0.05,18,0.8482046070460705,0.8478896103896105
svm,0,noise,0.05,19,0.8597826086956522,0.8592532467532468
svm,0,noise,0.1,0,0.7751439985135637,0.7775432900432899
svm,0,noise,0.1,1,0.823130697216063,0.824621212121212
svm,0,noise,0.1,2,0.8451251024138149,0.8495670995670995
svm,0,noise,0.1,3,0.8234902705422205,0.822943722943723
svm,0,noise,0.1,4,0.844242575078812,0.8474025974025974
svm,0,noise,0.1,5,0.8247093023255814,0.8251623376623376
svm,0,noise,0.1,6,0.8248983739837399,0.824621212121212
svm,0,noise,0.1,7,0.8474962839093274,0.8467532467532467
svm,0,noise,0.1,8,0.8141025641025641,0.812121212121212
svm,0,noise,0.1,9,0.8592105263157894,0.8587121212121211
svm,0,noise,0.1,10,0.8371184371184373,0.8353896103896105
svm,0,noise,0.1,11,0.813830797306962,0.8121212121212121
svm,0,noise,0.1,12,0.8597826086956522,0.8592532467532468
svm,0,noise,0.1,13,0.8245192307692308,0.823538961038961
svm,0,noise,0.1,14,0.8004301254301254,0.8002164502164502
svm,0,noise,0.1,15,0.8715108401084011,0.8711580086580086
svm,0,noise,0.1,16,0.822524154589372,0.8240800865800866
svm,0,noise,0.1,17,0.8120987308697276,0.8127164502164503
svm,0,noise,0.1,18,0.8365259740259741,0.8365259740259741
svm,0,noise,0.1,19,0.7782661782661783,0.7768939393939394
svm,0,noise,0.2,0,0.7966645820304357,0.8024350649350649
svm,0,noise,0.2,1,0.7492507492507493,0.7558441558441559
svm,0,noise,0.2,2,0.7656829069872547,0.7639069264069264
svm,0,noise,0.2,3,0.7965700002025897,0.8014069264069263
svm,0,noise,0.2,4,0.7843227424749164,0.7910714285714286
svm,0,noise,0.2,5,0.7724181888167357,0.7781385281385281
svm,0,noise,0.2,6,0.8247066942719116,0.8217532467532467
svm,0,noise,0.2,7,0.7433233433233433,0.7428571428571428
svm,0,noise,0.2,8,0.812133355366438,0.811038961038961
svm,0,noise,0.2,9,0.7255899293942771,0.7310064935064935
svm,0,noise,0.2,10,0.7656250772234166,0.764448051948052
svm,0,noise,0.2,11,0.7869970468807678,0.7888528138528138
svm,0,noise,0.2,12,0.7582650832650832,0.7530844155844156
svm,0,noise,0.2,13,0.7238509155608274,0.7304112554112554
svm,0,noise,0.2,14,0.8207794767975043,0.824621212121212
svm,0,noise,0.2,15,0.7662764771460424,0.7655844155844156
svm,0,noise,0.2,16,0.7752229654403567,0.7769480519480519
svm,0,noise,0.2,17,0.7455683851032688,0.7433982683982684
svm,0,noise,0.2,18,0.7006568615528199,0.7054112554112555
svm,0,noise,0.2,19,0.7536796536796536,0.7536796536796536
svm,0,missing,0.05,0,0.753305644286553,0.7542748917748918
svm,0,missing,0.05,1,0.8259584970469765,0.824025974025974
svm,0,missing,0.05,2,0.8399721725303121,0.8365259740259741
svm,0,missing,0.05,3,0.8181168713135328,0.8109848484848484
svm,0,missing,0.05,4,0.8289962043940012,0.8245670995670996
svm,0,missing,0.05,5,0.7712341298226093,0.7796536796536796
svm,0,missing,0.05,6,0.7759197324414716,0.7763528138528139
svm,0,missing,0.05,7,0.8121954595791805,0.8137987012987014
svm,0,missing,0.05,8,0.7564393939393939,0.7564393939393939
svm,0,missing,0.05,9,0.8491741741741742,0.8456168831168832
svm,0,missing,0.05,10,0.766572354230524,0.764448051948052
svm,0,missing,0.05,11,0.8192804611409263,0.824621212121212
svm,0,missing,0.05,12,0.8028679653679655,0.8001623376623377
svm,0,missing,0.05,13,0.800363522557658,0.8024891774891775
svm,0,missing,0.05,14,0.7593111745285658,0.76504329004329
svm,0,missing,0.05,15,0.8015009380863038,0.8007575757575757
svm,0,missing,0.05,16,0.7425025894596661,0.7423160173160173
svm,0,missing,0.05,17,0.8260984672607594,0.8228896103896105
svm,0,missing,0.05,18,0.8570837978446675,0.8587121212121211
svm,0,missing,0.05,19,0.7893939393939393,0.7893939393939393
svm,0,missing,0.1,0,0.7280171531692433,0.7309523809523809
svm,0,missing,0.1,1,0.8155777073345384,0.8132575757575757
svm,0,missing,0.1,2,0.7643041712809154,0.7667207792207791
svm,0,missing,0.1,3,0.7677383592017738,0.7672077922077921
svm,0,missing,0.1,4,0.8004169272461956,0.8012987012987013
svm,0,missing,0.1,5,0.7984355752648435,0.8012987012987013
svm,0,missing,0.1,6,0.7345238095238096,0.7309523809523809
svm,0,missing,0.1,7,0.7700026164311878,0.7655844155844155
svm,0,missing,0.1,8,0.7747000738279808,0.778517316017316
svm,0,missing,0.1,9,0.6939821335903329,0.6963203463203462
svm,0,missing,0.1,10,0.7251317523056654,0.7178030303030303
svm,0,missing,0.1,11,0.7355984422408917,0.74237012987013
svm,0,missing,0.1,12,0.8108739837398373,0.8127164502164501
svm,0,missing,0.1,13,0.7669466403162055,0.7667207792207791
svm,0,missing,0.1,14,0.7766317381656068,0.7769480519480519
svm,0,missing,0.1,15,0.7184171224418903,0.7156385281385281
svm,0,missing,0.1,16,0.8013396156688839,0.8013528138528139
svm,0,missing,0.1,17,0.7802421156079693,0.7768939393939395
svm,0,missing,0.1,18,0.6962456512436977,0.694047619047619
svm,0,missing,0.1,19,0.6632477957527031,0.6713744588744589
mlp,0,noise,0.05,0,0.7083910649171216,0.7168831168831168
mlp,0,noise,0.05,1,0.708804822742105,0.718560606060606
mlp,0,noise,0.05,2,0.7098996655518395,0.7174242424242424
mlp,0,noise,0.05,3,0.7108333333333334,0.718560606060606
mlp,0,noise,0.05,4,0.7231582125603864,0.7304653679653679
mlp,0,noise,0.05,5,0.7230313635751784,0.7287878787878788
mlp,0,noise,0.05,6,0.7422628406708596,0.7526515151515152
mlp,0,noise,0.05,7,0.7362301587301587,0.7418290043290043
mlp,0,noise,0.05,8,0.698434464086638,0.7066558441558441
mlp,0,noise,0.05,9,0.7100957439832121,0.7174242424242424
mlp,0,noise,0.05,10,0.7016156462585035,0.7071969696969697
mlp,0,noise,0.05,11,0.7391452991452991,0.7418290043290043
mlp,0,noise,0.05,12,0.7396924396924398,0.7412337662337662
mlp,0,noise,0.05,13,0.7268983579163855,0.7412878787878787
mlp,0,noise,0.05,14,0.7079818268770923,0.718560606060606
mlp,0,noise,0.05,15,0.6917261071979163,0.7066558441558441
mlp,0,noise,0.05,16,0.7125954618190643,0.718560606060606
mlp,0,noise,0.05,17,0.7139419647160898,0.7305194805194805
mlp,0,noise,0.05,18,0.7263247863247864,0.7293290043290043
mlp,0,noise,0.05,19,0.7362301587301587,0.7418290043290043
mlp,0,noise,0.1,0,0.6734459109730849,0.6947510822510823
mlp,0,noise,0.1,1,0.7202467353073161,0.7304653679653679
mlp,0,noise,0.1,2,0.6895434336525308,0.7077922077922078
mlp,0,noise,0.1,3,0.6852320234113712,0.704978354978355
mlp,0,noise,0.1,4,0.7493787258493141,0.7531926406926406
mlp,0,noise,0.1,5,0.686547619047619,0.6952922077922077
mlp,0,noise,0.1,6,0.7482663774308819,0.7548701298701299
mlp,0,noise,0.1,7,0.7050395256916996,0.7168831168831168
mlp,0,noise,0.1,8,0.7238679195200934,0.7293290043290043
mlp,0,noise,0.1,9,0.7324418572585356,0.7429653679653679
mlp,0,noise,0.1,10,0.6334810874704492,0.6487554112554113
mlp,0,noise,0.1,11,0.696843853820598,0.706060606060606
mlp,0,noise,0.1,12,0.7002189641562464,0.7071969696969698
mlp,0,noise,0.1,13,0.7470058926580666,0.7531926406926406
mlp,0,noise,0.1,14,0.7012647052458311,0.7180194805194804
mlp,0,noise,0.1,15,0.7060515873015872,0.718560606060606
mlp,0,noise,0.1,16,0.6868197278911565,0.6952922077922077
mlp,0,noise,0.1,17,0.6728024418904588,0.6833333333333333
mlp,0,noise,0.1,18,0.7343786295005807,0.7429653679653679
mlp,0,noise,0.1,19,0.7094444444444444,0.7174242424242424
mlp,0,noise,0.2,0,0.7336314847942754,0.7440476190476191
mlp,0,noise,0.2,1,0.6190379799979009,0.6373376623376623
mlp,0,noise,0.2,2,0.6994355826687001,0.7066017316017316
mlp,0,noise,0.2,3,0.7128427128427128,0.7202380952380952
mlp,0,noise,0.2,4,0.6984139307897073,0.7071969696969698
mlp,0,noise,0.2,5,0.7763637475991665,0.7780844155844155
mlp,0,noise,0.2,6,0.6573565988624313,0.6702922077922078
mlp,0,noise,0.2,7,0.7320804195804196,0.7304112554112554
mlp,0,noise,0.2,8,0.7136828007814962,0.7196969696969697
mlp,0,noise,0.2,9,0.6563247863247863,0.6714285714285714
mlp,0,noise,0.2,10,0.6770974349278377,0.6821969696969697
mlp,0,noise,0.2,11,0.6909204638558013,0.6946969696969697
mlp,0,noise,0.2,12,0.6843761188686001,0.6941558441558441
mlp,0,noise,0.2,13,0.7106979405034325,0.7179653679653679
mlp,0,noise,0.2,14,0.6929772331765687,0.7071969696969698
mlp,0,noise,0.2,15,0.6365189978430397,0.6481601731601732
mlp,0,noise,0.2,16,0.7138415926084432,0.7173160173160174
mlp,0,noise,0.2,17,0.7070228091236495,0.7196969696969697
mlp,0,noise,0.2,18,0.6449024346580738,0.6566558441558441
mlp,0,noise,0.2,19,0.7151453559990145,0.7179112554112554
mlp,0,missing,0.05,0,0.6676421404682275,0.671969696969697
mlp,0,missing,0.05,1,0.7165490991355994,0.7185064935064934
mlp,0,missing,0.05,2,0.7337104072398191,0.7412878787878787
mlp,0,missing,0.05,3,0.6870717517776341,0.6941558441558441
mlp,0,missing,0.05,4,0.6950358851674641,0.6963744588744589
mlp,0,missing,0.05,5,0.6284294762392385,0.6481601731601732
mlp,0,missing,0.05,6,0.6498917748917749,0.660064935064935
mlp,0,missing,0.05,7,0.6879830917874397,0.6958333333333333
mlp,0,missing,0.05,8,0.6989119902653738,0.6957792207792207
mlp,0,missing,0.05,9,0.7365582130288013,0.7406926406926406
mlp,0,missing,0.05,10,0.6693325979040265,0.6713744588744589
mlp,0,missing,0.05,11,0.6842061923583663,0.7066558441558441
mlp,0,missing,0.05,12,0.6722222222222223,0.6810606060606061
mlp,0,missing,0.05,13,0.7211309523809524,0.7316017316017316
mlp,0,missing,0.05,14,0.6574841437632135,0.6714285714285714
mlp,0,missing,0.05,15,0.6786246949290428,0.6833333333333333
mlp,0,missing,0.05,16,0.6829743586541104,0.6827380952380953
mlp,0,missing,0.05,17,0.6832759445241512,0.6952922077922077
mlp,0,missing,0.05,18,0.7067366942764609,0.718560606060606
mlp,0,missing,0.05,19,0.7129983543027021,0.7179653679653679
mlp,0,missing,0.1,0,0.6618625464370145,0.671969696969697
mlp,0,missing,0.1,1,0.7340416181620126,0.7412337662337662
mlp,0,missing,0.1,2,0.7038396337206202,0.7082792207792208
mlp,0,missing,0.1,3,0.6555144202203026,0.6583333333333334
mlp,0,missing,0.1,4,0.7131886039208694,0.719642857142857
mlp,0,missing,0.1,5,0.7234536365633927,0.7293290043290043
mlp,0,missing,0.1,6,0.6719060175157736,0.6725108225108225
mlp,0,missing,0.1,7,0.6899256318144578,0.6952380952380952
mlp,0,missing,0.1,8,0.6510889627168698,0.6622835497835498
mlp,0,missing,0.1,9,0.6101349630761396,0.6254329004329005
mlp,0,missing,0.1,10,0.6075525693666791,0.6123376623376624
mlp,0,missing,0.1,11,0.6316945256363414,0.6492965367965368
mlp,0,missing,0.1,12,0.7073802541544477,0.7305194805194805
mlp,0,missing,0.1,13,0.7143581081081081,0.7191017316017316
mlp,0,missing,0.1,14,0.7308746824829219,0.7309523809523809
mlp,0,missing,0.1,15,0.7234615384615384,0.7275974025974026
mlp,0,missing,0.1,16,0.7169983385408918,0.7191017316017316
mlp,0,missing,0.1,17,0.6952985739750446,0.7077380952380952
mlp,0,missing,0.1,18,0.6370663650075414,0.6578463203463204
mlp,0,missing,0.1,19,0.6299165120593693,0.6378787878787878
rbf,0,noise,0.05,0,0.7350642908678623,0.7548701298701299
rbf,0,noise,0.05,1,0.7485327464319061,0.7667748917748918
rbf,0,noise,0.05,2,0.7354797979797979,0.7548701298701299
rbf,0,noise,0.05,3,0.7354797979797979,0.7548701298701299
rbf,0,noise,0.05,4,0.7619949494949495,0.7781385281385281
rbf,0,noise,0.05,5,0.7224564910990593,0.7435064935064934
rbf,0,noise,0.05,6,0.7475694444444444,0.7662337662337663
rbf,0,noise,0.05,7,0.7208333333333332,0.7429653679653679
rbf,0,noise,0.05,8,0.7214430014430013,0.7435064935064934
rbf,0,noise,0.05,9,0.7475694444444444,0.7662337662337663
rbf,0,noise,0.05,10,0.7226105382251562,0.7435064935064934
rbf,0,noise,0.05,11,0.7475694444444444,0.7662337662337663
rbf,0,noise,0.05,12,0.7224564910990593,0.7435064935064934
rbf,0,noise,0.05,13,0.7364739374010473,0.7554112554112554
rbf,0,noise,0.05,14,0.7336688909638679,0.7548701298701299
rbf,0,noise,0.05,15,0.7200346735234532,0.7429653679653679
rbf,0,noise,0.05,16,0.7211018794869727,0.7435064935064934
rbf,0,noise,0.05,17,0.7349102437417654,0.7548701298701299
rbf,0,noise,0.05,18,0.7475694444444444,0.7662337662337663
rbf,0,noise,0.05,19,0.7475694444444444,0.7662337662337663
rbf,0,noise,0.1,0,0.7349102437417654,0.7548701298701299
rbf,0,noise,0.1,1,0.709009615115073,0.7316017316017316
rbf,0,noise,0.1,2,0.7229468599033816,0.7440476190476191
rbf,0,noise,0.1,3,0.7117044809982983,0.7321428571428572
rbf,0,noise,0.1,4,0.7356225091662681,0.7554112554112554
rbf,0,noise,0.1,5,0.7506987291040447,0.7667748917748918
rbf,0,noise,0.1,6,0.7363449893174548,0.7548701298701299
rbf,0,noise,0.1,7,0.7496105031159751,0.7667748917748918
rbf,0,noise,0.1,8,0.7232767137862897,0.7435064935064934
rbf,0,noise,0.1,9,0.7340843980758035,0.7548701298701299
rbf,0,noise,0.1,10,0.6914890843923102,0.7196969696969697
rbf,0,noise,0.1,11,0.7266865079365079,0.7440476190476191
rbf,0,noise,0.1,12,0.7181041714329292,0.7424242424242424
rbf,0,noise,0.1,13,0.7332070707070707,0.7543290043290043
rbf,0,noise,0.1,14,0.7359106244123665,0.7554112554112554
rbf,0,noise,0.1,15,0.7364739374010473,0.7554112554112554
rbf,0,noise,0.1,16,0.7102400041114194,0.7316017316017316
rbf,0,noise,0.1,17,0.7208333333333332,0.7429653679653679
rbf,0,noise,0.1,18,0.7349102437417654,0.7548701298701299
rbf,0,noise,0.1,19,0.7358534322820037,0.7548701298701299
rbf,0,noise,0.2,0,0.7533621975111338,0.7661796536796537
rbf,0,noise,0.2,1,0.7125591016548464,0.7326839826839827
rbf,0,noise,0.2,2,0.7114023087815297,0.7326839826839827
rbf,0,noise,0.2,3,0.7377884918384068,0.7554112554112554
rbf,0,noise,0.2,4,0.7238996029495178,0.7435064935064934
rbf,0,noise,0.2,5,0.7376139817629179,0.7548701298701299
rbf,0,noise,0.2,6,0.7134341171797618,0.7315476190476191
rbf,0,noise,0.2,7,0.7371031746031745,0.7554112554112554
rbf,0,noise,0.2,8,0.6940156225091663,0.7202380952380952
rbf,0,noise,0.2,9,0.6818205005579467,0.7088744588744589
rbf,0,noise,0.2,10,0.6931063122923589,0.7071428571428572
rbf,0,noise,0.2,11,0.6998376165475283,0.7207792207792207
rbf,0,noise,0.2,12,0.6974618531114991,0.718560606060606
rbf,0,noise,0.2,13,0.726126882821672,0.7445887445887446
rbf,0,noise,0.2,14,0.724469087891619,0.7440476190476191
rbf,0,noise,0.2,15,0.685194714256347,0.7071969696969698
rbf,0,noise,0.2,16,0.7167677881963596,0.7304112554112554
rbf,0,noise,0.2,17,0.7143430550814781,0.7321428571428572
rbf,0,noise,0.2,18,0.7285206718346254,0.7417748917748918
rbf,0,noise,0.2,19,0.6962724723734125,0.7202380952380952
rbf,0,missing,0.05,0,0.7099904973075705,0.7321428571428572
rbf,0,missing,0.05,1,0.7504471535373961,0.7667748917748918
rbf,0,missing,0.05,2,0.6947880770103795,0.7202380952380952
rbf,0,missing,0.05,3,0.7275200989486703,0.7435064935064934
rbf,0,missing,0.05,4,0.7893222087989529,0.8014069264069263
rbf,0,missing,0.05,5,0.7468434343434343,0.7662337662337663
rbf,0,missing,0.05,6,0.6948396008576612,0.7202380952380952
rbf,0,missing,0.05,7,0.6963918252290345,0.7202380952380952
rbf,0,missing,0.05,8,0.6941243922936154,0.7099567099567099
rbf,0,missing,0.05,9,0.6909090909090909,0.7180194805194804
rbf,0,missing,0.05,10,0.7220017307749694,0.7429653679653679
rbf,0,missing,0.05,11,0.7462738801054017,0.7662337662337663
rbf,0,missing,0.05,12,0.7257113134189547,0.7412337662337662
rbf,0,missing,0.05,13,0.6891174948240165,0.7191558441558441
rbf,0,missing,0.05,14,0.6926296210183678,0.7082792207792208
rbf,0,missing,0.05,15,0.754967029094936,0.7661796536796537
rbf,0,missing,0.05,16,0.729956396260744,0.7429112554112554
rbf,0,missing,0.05,17,0.7325950599968832,0.7543290043290043
rbf,0,missing,0.05,18,0.7316919191919191,0.7543290043290043
rbf,0,missing,0.05,19,0.7163378435257692,0.7424242424242424
rbf,0,missing,0.1,0,0.6789290184158769,0.6946969696969697
rbf,0,missing,0.1,1,0.732474623152844,0.7531926406926406
rbf,0,missing,0.1,2,0.6607789855072463,0.6958874458874459
rbf,0,missing,0.1,3,0.7437962005008022,0.7531385281385281
rbf,0,missing,0.1,4,0.7137105370689502,0.7310064935064935
rbf,0,missing,0.1,5,0.7145168279647551,0.7310064935064935
rbf,0,missing,0.1,6,0.6642445764077467,0.6844696969696971
rbf,0,missing,0.1,7,0.6777058279370953,0.7077922077922078
rbf,0,missing,0.1,8,0.7043673012318029,0.7207251082251083
rbf,0,missing,0.1,9,0.6968883092808775,0.7202380952380952
rbf,0,missing,0.1,10,0.6394150745404545,0.672564935064935
rbf,0,missing,0.1,11,0.6878448649429438,0.7088744588744589
rbf,0,missing,0.1,12,0.7082754882385973,0.7316017316017316
rbf,0,missing,0.1,13,0.6771624252537894,0.6963744588744589
rbf,0,missing,0.1,14,0.7653535832937826,0.7786796536796536
rbf,0,missing,0.1,15,0.7422630560928433,0.7656926406926406
rbf,0,missing,0.1,16,0.7228025597590815,0.7435064935064936
rbf,0,missing,0.1,17,0.7253193762502274,0.7445887445887446
rbf,0,missing,0.1,18,0.7809523809523808,0.7895021645021645
rbf,0,missing,0.1,19,0.6781603945926197,0.698051948051948
centroid,1,noise,0.05,0,0.4225720148321802,0.4695887445887446
centroid,1,noise,0.05,1,0.4077190358902182,0.4582251082251082
centroid,1,noise,0.05,2,0.4134619364987374,0.4570887445887446
centroid,1,noise,0.05,3,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,4,0.38914355418592705,0.4338203463203463
centroid,1,noise,0.05,5,0.38914355418592705,0.4338203463203463
centroid,1,noise,0.05,6,0.375319831986777,0.4218614718614719
centroid,1,noise,0.05,7,0.4077190358902182,0.4582251082251082
centroid,1,noise,0.05,8,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,9,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,10,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,11,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,12,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,13,0.3823528115635466,0.43495670995671
centroid,1,noise,0.05,14,0.38914355418592705,0.4338203463203463
centroid,1,noise,0.05,15,0.38914355418592705,0.4338203463203463
centroid,1,noise,0.05,16,0.4127696456086287,0.4576839826839827
centroid,1,noise,0.05,17,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,18,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.05,19,0.4225720148321802,0.4695887445887446
centroid,1,noise,0.1,0,0.4144711363222162,0.4576839826839827
centroid,1,noise,0.1,1,0.4241622708405396,0.4695887445887446
centroid,1,noise,0.1,2,0.375493745885451,0.4354978354978355
centroid,1,noise,0.1,3,0.4169512502418903,0.45714285714285713
centroid,1,noise,0.1,4,0.38914355418592705,0.4338203463203463
centroid,1,noise,0.1,5,0.3823528115635466,0.43495670995671
centroid,1,noise,0.1,6,0.36599462365591395,0.4235930735930736
centroid,1,noise,0.1,7,0.37596311829816675,0.4218614718614719
centroid,1,noise,0.1,8,0.40056426332288403,0.44512987012987015
centroid,1,noise,0.1,9,0.3837607025568848,0.4343614718614719
centroid,1,noise,0.1,10,0.37596311829816675,0.4218614718614719
centroid,1,noise,0.1,11,0.3678294272175582,0.4229978354978355
centroid,1,noise,0.1,12,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.1,13,0.4241622708405396,0.4695887445887446
centroid,1,noise,0.1,14,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.1,15,0.4036595672751859,0.4451839826839827
centroid,1,noise,0.1,16,0.3837607025568848,0.4343614718614719
centroid,1,noise,0.1,17,0.3695736002966259,0.42240259740259745
centroid,1,noise,0.1,18,0.4077190358902182,0.4582251082251082
centroid,1,noise,0.1,19,0.39894592340947854,0.44572510822510825
centroid,1,noise,0.2,0,0.4409124056280027,0.480952380952381
centroid,1,noise,0.2,1,0.38155678820425853,0.43495670995671
centroid,1,noise,0.2,2,0.4144711363222162,0.4576839826839827
centroid,1,noise,0.2,3,0.37395833333333334,0.4224567099567099
centroid,1,noise,0.2,4,0.3979166666666667,0.44632034632034634
centroid,1,noise,0.2,5,0.3666805710048202,0.4235930735930736
centroid,1,noise,0.2,6,0.3760416666666666,0.4218614718614719
centroid,1,noise,0.2,7,0.42383081759349506,0.46899350649350646
centroid,1,noise,0.2,8,0.4123680506685432,0.4570887445887446
centroid,1,noise,0.2,9,0.35833333333333334,0.41109307359307357
centroid,1,noise,0.2,10,0.3510658100837665,0.41163419913419913
centroid,1,noise,0.2,11,0.3677324767504332,0.4229978354978355
centroid,1,noise,0.2,12,0.4241622708405396,0.4695887445887446
centroid,1,noise,0.2,13,0.4243364681295716,0.46899350649350646
centroid,1,noise,0.2,14,0.38974696301685824,0.4338203463203463
centroid,1,noise,0.2,15,0.34081143951833603,0.3997294372294372
centroid,1,noise,0.2,16,0.37676102699144176,0.4218614718614719
centroid,1,noise,0.2,17,0.4271449096880131,0.46845238095238095
centroid,1,noise,0.2,18,0.4036595672751859,0.4451839826839827
